;Worldwide Navigation Database
;Exported via DFD v1.0 19.1003
;Software copyright (c) 2019 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;Source data copyright (c) 2019 Jeppesen
;This data may be used for ground based recreational computer game
;simulation software only, and may not be recompiled, interpreted,
;or distributed for any purpose without the written consent of Navigraph.
;The contents of this database is dated and must not be used for real
;world navigation as it is unlawful and unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1804 (29/MAR/2018 - 26/APR/2018) - Ver.1
;------------------------------------------------------
HTCH 23   -8.557318  33.452866 228 01332
HTDA 05   -6.882847  39.197931 045 03000 110.50 047
HTDA 14   -6.873578  39.198089 135 01000
HTDA 23   -6.863717  39.217067 225 03000
HTDA 32   -6.879892  39.204414 315 01000
HTDO 09   -6.170219  35.743644 091 02450
HTDO 27   -6.170775  35.765694 271 02450
HTGW 09   -8.919958  33.258967 090 03330
HTGW 27   -8.919928  33.289233 270 03330
HTIR 02   -7.672485  35.751240 019 01679
HTIR 20   -7.658113  35.755955 199 01679
HTIY 09   -6.716743  32.095860 089 00914
HTIY 27   -6.716556  32.104137 269 00914
HTKA 15   -4.879278  29.667164 150 01800
HTKA 33   -4.893208  29.674819 330 01800
HTKB 03   -3.526756  30.649967 029 01189
HTKB 21   -3.526756  30.649967 209 01189
HTKD 09   -4.933375  35.763363 089 00732
HTKD 27   -4.933272  35.769970 269 00732
HTKI 17   -8.902035  39.503574 167 01950
HTKI 35   -8.919113  39.507664 347 01950
HTKJ 09   -3.430100  37.058422 088 03600 110.90 088
HTKJ 27   -3.428708  37.090575 268 03600
HTKO 12   -6.147037  36.411232 119 01368
HTKO 30   -6.152929  36.422104 299 01368
HTKT 10   -5.832584  34.928871 099 01000
HTKT 28   -5.834054  34.937798 279 01000
HTLI 04   -9.839159  39.778992 040 01601
HTLI 10   -9.849503  39.751147 100 01362
HTLI 16   -9.830940  39.776917 160 01739
HTLI 22   -9.827475  39.787674 220 01601
HTLI 28   -9.851519  39.763397 280 01362
HTLI 34   -9.846149  39.783722 340 01739
HTLM 12   -3.373053  35.813581 120 01220
HTLM 30   -3.378425  35.823378 300 01220
HTMA 15   -7.911381  39.665108 150 01500
HTMA 33   -7.923244  39.671697 330 01500
HTMD 18   -3.484964  33.616940 180 01860
HTMD 36   -3.501702  33.616940 360 01860
HTMG 03   -6.801464  37.650522 030 01068
HTMG 21   -6.793069  37.655503 210 01068
HTMI 14  -10.732510  38.765884 136 01273
HTMI 32  -10.740721  38.774010 316 01273
HTMO 17   -4.910978  38.232204 169 01285
HTMO 35   -4.922322  38.234463 349 01285
HTMS 08   -3.367702  37.311050 080 01268
HTMS 18   -3.356979  37.318794 180 01480
HTMS 26   -3.365603  37.322281 260 01268
HTMS 36   -3.370298  37.318932 360 01480
HTMT 01  -10.349256  40.181092 005 02258
HTMT 08  -10.337382  40.176884 075 01158
HTMT 19  -10.328883  40.182514 185 02258
HTMT 26  -10.334826  40.187153 255 01158
HTMU 18   -1.491399  33.801350 180 01600
HTMU 36   -1.505797  33.801426 360 01600
HTMV 06   -6.376627  34.895134 059 00914
HTMV 24   -6.372342  34.902199 239 00914
HTMW 12   -2.438625  32.920867 116 03300
HTMW 30   -2.450719  32.945186 296 03300
HTMX 13   -6.350000  36.483333 129 00674
HTMX 31   -6.350000  36.483333 309 00674
HTNA 14  -10.352931  38.774286 133 01793
HTNA 32  -10.363953  38.786275 313 01793
HTNJ 12   -9.346071  34.792347 117 01890
HTNJ 30   -9.353899  34.807652 297 01890
HTNR 06   -2.542300  30.703103 061 01440
HTNR 24   -2.542300  30.703103 241 01440
HTPE 03   -5.260837  39.806149 030 01525
HTPE 21   -5.248765  39.812702 210 01525
HTSD 09   -4.816667  34.733333 089 01070
HTSD 27   -4.816667  34.733333 269 01070
HTSE 08   -4.082298  37.695759 079 01143
HTSE 15   -4.079076  37.697453 149 01100
HTSE 26   -4.080353  37.705883 259 01143
HTSE 33   -4.087571  37.702549 329 01100
HTSH 13   -8.332117  35.294064 119 01328
HTSH 31   -8.337950  35.304569 299 01328
HTSO 14  -10.675994  35.576006 134 01625
HTSO 32  -10.686186  35.586564 314 01625
HTSU 07   -7.950011  31.607515 070 01516
HTSU 25   -7.944664  31.621012 250 01516
HTSY 11   -3.596963  33.491505 110 02000
HTSY 29   -3.603001  33.508495 290 02000
HTTB 08   -5.070259  32.819515 080 01555
HTTB 13   -5.068488  32.822380 130 01900
HTTB 26   -5.067709  32.833332 260 01555
HTTB 31   -5.078712  32.834831 310 01900
HTTG 06   -5.095064  39.066181 060 01268
HTTG 24   -5.089644  39.075853 240 01268
HTUR 12   -5.066754  32.052242 119 01524
HTUR 30   -5.073445  32.064259 299 01524
HTUT 09   -8.016788  38.797092 087 00640
HTUT 27   -8.016517  38.802906 267 00640
HTUV 04   -5.048164  30.383015 039 00914
HTUV 22   -5.041770  30.388210 219 00914
HTWK 15   -3.045204  36.997154 149 01237
HTWK 33   -3.054775  37.002846 329 01237
HTZA 18   -6.210994  39.223783 174 03022
HTZA 36   -6.238064  39.226497 354 03022
HUAR 18    3.057011  30.911019 174 01707
HUAR 36    3.041719  30.912694 354 01707
HUEN 17    0.055558  32.436225 172 03658 110.70 172
HUEN 35    0.022914  32.440758 352 03658
HUKK 01    0.500000  33.280000 016 01278
HUKK 19    0.500000  33.280000 196 01278
HUKO 05    2.937856  34.119209 051 01600
HUKO 23    2.946917  34.130417 231 01600
HUKS 01    0.176194  30.100114 011 01570
HUKS 19    0.190494  30.102864 191 01570
HUMO 13    2.516667  34.583333 132 01500
HUMO 31    2.516667  34.583333 312 01500
HUSO 05    1.722317  33.616442 049 01860
HUSO 09    1.727050  33.614853 089 00770
HUSO 23    1.732850  33.629469 229 01860
HUSO 27    1.727078  33.621603 269 00770
IA32 17   41.359503 -95.848928 170 00457
IA32 35   41.355447 -95.847975 350 00457
IA45 11   43.078417 -91.615694 112 00838
IA45 29   43.078417 -91.615694 292 00838
ID74 10   44.539959-115.359894 116 01006
ID74 28   44.535992-115.348480 296 01006
ID82 08   43.308239-114.063367 096 00914
ID82 26   43.308239-114.063367 276 00914
IL28 18   42.470028 -90.169344 180 00913
IL28 36   42.462481 -90.169419 360 00913
IL45 04   40.486558 -89.779267 026 00849
IL45 18   40.490122 -89.778964 180 00667
IL45 22   40.491908 -89.775919 206 00849
IL45 36   40.486258 -89.778992 360 00667
IL71 01   37.819167 -89.152222 008 00765
IL71 19   37.819167 -89.152222 188 00765
IN41 18   41.456500 -86.791189 179 00835
IN41 36   41.450686 -86.790983 359 00835
IN95 04   38.202206 -87.780472 046 00994
IN95 22   38.206667 -87.774619 226 00994
K00C 01   37.196750-107.872253 021 01527
K00C 19   37.209606-107.866139 201 01527
K00F 10   45.473114-105.464847 116 01341
K00F 28   45.467825-105.449431 296 01341
K00M 16   31.957639 -89.236900 161 00914
K00M 34   31.949842 -89.233750 341 00914
K00N 18   39.475597 -75.185056 169 00579
K00N 36   39.470472 -75.183781 349 00579
K00R 12   30.689167 -95.022403 131 01129
K00R 30   30.682544 -95.013453 311 01129
K00S 06   44.180786-122.090389 078 00792
K00S 24   44.182314-122.080706 258 00792
K00U 08   45.744392-107.669247 090 01369
K00U 26   45.744408-107.651661 270 01369
K00W 14   46.676803-117.444978 151 01036
K00W 32   46.668675-117.438339 331 01036
K01G 04   42.739044 -78.052214 031 00550
K01G 10   42.741456 -78.059417 090 01045
K01G 22   42.743275 -78.048714 211 00550
K01G 28   42.741444 -78.049031 270 01045
K01J 18   30.689817 -81.906428 179 01097
K01J 36   30.683028 -81.906281 359 01097
K01K 17   37.040003 -97.585531 180 00750
K01K 35   37.033244 -97.585583 360 00750
K01M 17   34.495853 -88.202233 168 01227
K01M 35   34.486406 -88.199833 348 01227
K01U 03   38.848989-115.635875 042 00823
K01U 15   38.859031-115.637450 168 01036
K01U 21   38.854503-115.629533 222 00823
K01U 33   38.849892-115.634992 348 01036
K02A 08   32.849372 -86.617819 078 01221
K02A 26   32.851597 -86.605044 258 01221
K02C 03   43.089233 -88.179072 016 00917
K02C 09   43.091595 -88.191643 088 01035
K02C 18   43.090828 -88.188278 178 00488
K02C 21   43.091661 -88.178128 196 00917
K02C 27   43.091923 -88.178902 268 01035
K02C 36   43.086441 -88.188065 358 00488
K02G 07   40.670961 -80.646928 061 01068
K02G 25   40.675675 -80.635925 241 01068
K02T 02   45.765753-112.985517 040 01234
K02T 20   45.774314-112.975397 220 01234
K03B 07   37.125933 -92.626636 078 00914
K03B 25   37.127644 -92.616567 258 00914
K03D 12   40.449656 -92.231986 122 01006
K03D 30   40.444858 -92.221928 302 01006
K03S 08   45.402181-122.232731 101 00645
K03S 26   45.401028-122.224658 281 00645
K04A 04   31.733217 -86.265939 043 01417
K04A 22   31.739292 -86.259264 223 01417
K04G 02   41.126414 -80.621072 016 00937
K04G 20   41.134542 -80.618089 196 00937
K04I 06   39.909153 -83.192833 058 00726
K04I 24   39.912664 -83.185669 238 00726
K04M 15   33.933819 -89.346031 148 00975
K04M 33   33.926325 -89.340508 328 00975
K04V 11   38.104464-106.186575 118 02425
K04V 29   38.094325-106.162081 298 02425
K04W 06   46.021606 -92.899431 065 00839
K04W 24   46.024044 -92.891706 245 00839
K04Y 16   46.888200 -96.352772 161 01036
K04Y 34   46.879369 -96.348442 341 01036
K05C 08   41.518675 -87.408322 080 01493
K05C 26   41.520469 -87.394731 260 01493
K05D 12   47.971017-102.483258 132 01042
K05D 30   47.964719-102.472914 312 01042
K05S 09   45.853858-123.248069 116 00896
K05S 27   45.850353-123.237669 296 00896
K05U 18   39.613586-116.001142 191 02225
K05U 36   39.593919-116.006069 371 02225
K05V 03   37.404836-105.559717 041 01878
K05V 21   37.417519-105.545681 221 01878
K05Y 17   46.308327 -95.440048 175 01000
K05Y 35   46.299362 -95.438919 355 01000
K06A 13   32.464781 -85.686356 129 01526
K06A 31   32.456156 -85.673717 309 01526
K06C 11   41.990997 -88.107887 109 01158
K06C 29   41.987671 -88.094597 289 01158
K06D 07   48.883331 -99.624544 082 00732
K06D 14   48.889856 -99.625861 150 01311
K06D 25   48.884269 -99.614672 262 00732
K06D 32   48.879653 -99.616922 330 01311
K06M 14   33.538389 -89.315619 149 00914
K06M 32   33.531297 -89.310592 329 00914
K06N 08   41.430858 -74.394294 063 00857
K06N 26   41.433672 -74.387003 243 00857
K06R 15   29.944133 -96.246733 158 00756
K06R 33   29.937814 -96.243783 338 00756
K06U 15   41.983956-114.661272 163 01885
K06U 33   41.967706-114.654758 343 01885
K06Y 14   45.833366 -96.163910 145 00913
K06Y 32   45.826553 -96.157318 325 00913
K07A 14   32.169997 -85.813664 139 01116
K07A 32   32.162408 -85.805889 319 01116
K07F 14   32.533208 -94.975325 143 01006
K07F 17   32.530908 -94.971342 179 00701
K07F 32   32.525997 -94.968836 323 01006
K07F 35   32.524589 -94.971189 359 00701
K07K 16   41.116422 -98.053272 163 01128
K07K 34   41.106700 -98.049400 343 01128
K07N 16   40.019367 -77.005836 150 00671
K07N 34   40.014141 -77.001900 330 00671
K07R 15   27.614064 -97.754819 152 00975
K07R 33   27.606267 -97.750228 332 00975
K07S 18   37.662592 -96.527364 185 00732
K07S 36   37.656017 -96.528019 365 00732
K07V 06   37.522169-105.018161 077 01767
K07V 24   37.525511-105.000203 257 01767
K07Y 16   46.959656 -93.599342 161 00885
K07Y 34   46.952133 -93.595544 341 00885
K08A 09   32.529400 -86.333103 089 00918
K08A 18   32.529086 -86.333833 181 00792
K08A 27   32.529500 -86.323336 269 00918
K08A 36   32.524442 -86.333914 001 00792
K08B 14   44.000939 -69.888742 123 00590
K08B 32   43.998592 -69.884700 303 00590
K08C 14   42.940789 -85.810547 139 01195
K08C 32   42.935139 -85.803883 319 01195
K08D 09   48.302464-102.413964 108 01189
K08D 27   48.299133-102.398739 288 01189
K08F 17   34.534515 -96.233292 176 00788
K08F 35   34.528992 -96.232819 356 00788
K08K 14   40.656472 -98.081275 146 01180
K08K 17   40.655694 -98.082536 180 01134
K08K 32   40.647628 -98.073536 326 01180
K08K 35   40.645481 -98.082422 360 01134
K08M 17   32.765694 -89.530767 175 00914
K08M 35   32.757472 -89.529983 355 00914
K08N 07   40.290564 -76.330667 056 00821
K08N 25   40.292400 -76.327103 236 00821
K08R 11   41.489917 -71.624486 095 00649
K08R 29   41.489144 -71.617261 275 00649
K08U 01   41.510811-115.860081 361 01097
K08U 19   41.520692-115.859761 181 01097
K09A 12   32.121539 -88.132911 116 01244
K09A 30   32.117411 -88.122814 296 01244
K09J 18   31.079561 -81.428358 174 01132
K09J 36   31.069394 -81.427206 354 01132
K09K 16   41.638967 -99.343047 171 00914
K09K 34   41.630842 -99.341239 351 00914
K09M 18   33.995469 -90.078531 180 00914
K09M 36   33.987225 -90.078583 360 00914
K09N 02   41.830083 -73.876347 003 00568
K09N 20   41.835189 -73.875989 183 00568
K09R 16   30.779578 -94.460017 164 01219
K09R 34   30.769317 -94.457392 344 01219
K09S 16   48.843314-117.283986 179 00538
K09S 34   48.838478-117.283986 359 00538
K09T 17   33.283519 -97.496728 179 00488
K09T 35   33.279122 -97.496658 359 00488
K0A3 06   35.982525 -85.814756 058 01298
K0A3 24   35.988561 -85.803031 238 01298
K0A4 04   36.360386 -82.312035 036 00914
K0A4 22   36.367046 -82.306023 216 00914
K0A7 15   35.307617 -82.433175 136 00937
K0A7 33   35.307617 -82.433175 316 00937
K0A8 10   32.937442 -87.097375 095 01282
K0A8 28   32.936436 -87.083719 275 01282
K0A9 06   36.368022 -82.179619 058 01380
K0A9 24   36.373911 -82.168139 238 01380
K0B1 14   44.428247 -70.815808 126 01164
K0B1 32   44.422058 -70.804022 306 01164
K0B2 01   44.761517 -68.767150 348 00527
K0B2 19   44.766153 -68.768578 168 00527
K0B4 03   42.600017 -97.257747 042 00655
K0B4 13   42.607778 -97.257231 141 01204
K0B4 21   42.604431 -97.252453 222 00655
K0B4 31   42.600194 -97.248953 321 01204
K0B5 16   42.595103 -72.526603 143 00975
K0B5 34   42.589319 -72.520636 323 00975
K0B7 04   44.114364 -72.829517 031 00785
K0B7 22   44.120419 -72.824461 211 00785
K0B8 07   41.251131 -72.034533 056 00546
K0B8 12   41.252617 -72.035725 106 00710
K0B8 25   41.253492 -72.028817 236 00546
K0B8 30   41.251411 -72.027411 286 00710
K0C0 09   42.400472 -88.640089 091 01094
K0C0 14   42.405497 -88.631319 141 00803
K0C0 18   42.406472 -88.631486 181 00785
K0C0 27   42.400517 -88.627911 271 01094
K0C0 32   42.400653 -88.628231 321 00803
K0C0 36   42.400239 -88.631483 361 00785
K0C1 02   39.484661 -94.782486 019 00724
K0C1 20   39.490833 -94.779767 199 00724
K0C2 09   41.770863 -88.708267 090 00805
K0C2 27   41.770863 -88.698563 270 00805
K0C4 15   42.117900 -96.730603 155 01097
K0C4 33   42.108936 -96.725025 335 01097
K0C5 18   43.580122 -85.284017 176 01158
K0C5 36   43.572336 -85.283975 356 01158
K0C7 18   41.527431 -89.132584 180 01213
K0C7 36   41.516514 -89.132584 360 01213
K0C8 18   41.521690 -88.605629 180 00863
K0C8 36   41.513924 -88.605629 360 00863
K0D7 09   40.790367 -83.832626 085 00596
K0D7 27   40.790833 -83.825577 265 00596
K0D8 04   44.985569 -99.958992 053 00757
K0D8 13   44.990906 -99.956678 143 01341
K0D8 22   44.989642 -99.951292 233 00757
K0D8 31   44.981225 -99.946531 323 01341
K0E0 08   34.982297-106.017911 090 02348
K0E0 18   34.981572-105.993736 180 01890
K0E0 26   34.982258-105.992208 270 02348
K0E0 36   34.964542-105.993781 360 01890
K0E8 18   35.725428-108.199281 194 01774
K0E8 36   35.709892-108.203914 014 01774
K0E9 09   40.754639 -93.244472 087 00997
K0E9 11   40.759481 -93.242964 113 00914
K0E9 27   40.754992 -93.236578 267 00997
K0E9 29   40.756261 -93.232994 293 00914
K0F2 17   33.606586 -97.776147 174 01098
K0F2 35   33.596733 -97.774986 354 01098
K0F3 16   43.391453 -95.140731 167 00919
K0F3 34   43.383389 -95.138206 347 00919
K0F4 04   41.284656 -98.993508 050 00616
K0F4 16   41.291481 -98.991411 166 01189
K0F4 22   41.288256 -98.987917 230 00616
K0F4 34   41.281106 -98.987925 346 01189
K0F7 18   35.392711 -95.599303 191 00914
K0F7 36   35.384622 -95.601247 011 00914
K0F9 17   34.202742 -96.674492 180 00945
K0F9 35   34.194228 -96.674500 360 00945
K0G0 10   43.103253 -78.708642 091 00863
K0G0 28   43.103133 -78.699378 271 00863
K0G3 15   40.405425 -96.172706 159 01067
K0G3 33   40.396461 -96.168175 339 01067
K0G6 07   41.465156 -84.513886 068 01458
K0G6 25   41.469086 -84.500797 248 01458
K0G7 01   42.877928 -76.781592 355 01400
K0G7 11   42.884881 -76.782133 096 00564
K0G7 19   42.889414 -76.782850 175 01400
K0G7 29   42.884328 -76.775272 276 00564
K0H1 17   39.012033 -99.892950 180 01222
K0H1 35   39.001900 -99.892914 360 01222
K0H7 10   40.422186 -91.710283 100 00817
K0H7 28   40.421225 -91.702833 280 00817
K0I2 09   39.476786 -87.102722 091 00896
K0I2 27   39.476686 -87.096069 271 00896
K0I8 11   38.367575 -84.289814 106 01173
K0I8 29   38.365550 -84.280550 286 01173
K0J0 17   31.603347 -85.238814 172 00884
K0J0 35   31.596267 -85.237672 352 00884
K0J4 04   31.038992 -86.314675 038 00974
K0J4 22   31.045956 -86.308447 218 00974
K0J6 09   31.363856 -85.319075 091 01525
K0J6 17   31.368736 -85.315481 175 00873
K0J6 27   31.363636 -85.303061 271 01525
K0J6 35   31.360894 -85.314611 355 00873
K0J8 18   29.623317 -82.508839 179 00975
K0J8 36   29.614517 -82.508714 359 00975
K0J9 17   40.871325 -97.353869 180 00914
K0J9 35   40.863647 -97.353828 360 00914
K0K6 17   36.162014 -95.580376 176 00480
K0K6 35   36.157703 -95.580009 356 00480
K0K7 12   42.736911 -94.251189 116 01042
K0K7 30   42.732825 -94.239739 296 01042
K0L4 18   37.499958-117.185561 196 01859
K0L4 36   37.483825-117.191250 016 01859
K0L7 02L  35.763361-115.333917 032 01402
K0L7 02R  35.763389-115.332694 032 01128
K0L7 20L  35.772008-115.326086 212 01128
K0L7 20R  35.774078-115.325700 212 01402
K0L9 06   36.310125-114.469556 079 01036
K0L9 24   36.311950-114.458236 259 01036
K0M0 18   33.891394 -91.533953 182 01525
K0M0 36   33.877658 -91.534622 002 01525
K0M2 01   36.470572 -89.347017 007 01067
K0M2 19   36.480119 -89.345597 187 01067
K0M3 02   35.540733 -87.599367 018 01220
K0M3 20   35.549928 -87.595783 198 01220
K0M4 04   36.003900 -88.129553 035 01524
K0M4 22   36.015183 -88.119903 215 01524
K0M5 03   36.111858 -87.741578 030 01219
K0M5 21   36.121339 -87.734733 210 01219
K0M8 17   32.829778 -91.188092 175 00974
K0M8 35   32.822958 -91.187369 355 00974
K0M9 18   32.414858 -91.498594 179 00914
K0M9 36   32.406611 -91.498461 359 00914
K0N0 18   39.293622 -94.441889 187 00847
K0N0 36   39.286039 -94.443008 007 00847
K0N4 04   39.199214 -75.487486 028 00772
K0N4 22   39.205381 -75.483350 208 00772
K0N6 15   39.014732 -75.535912 139 00624
K0N6 33   39.010490 -75.531166 319 00624
K0O2 15   35.290481-116.082675 166 00962
K0O2 33   35.282081-116.080033 346 00962
K0O4 17   39.949811-122.171119 180 00823
K0O4 35   39.942403-122.171114 360 00823
K0O9 06   41.844810-123.989906 078 00911
K0O9 24   41.846519-123.979134 258 00911
K0P1 16   39.835172 -99.569461 167 00789
K0P1 34   39.828239 -99.567419 347 00789
K0Q3 07   38.223319-122.452531 090 00823
K0Q3 17   38.227158-122.453061 181 00461
K0Q3 25   38.223300-122.443131 270 00823
K0Q3 35   38.223003-122.453131 361 00461
K0Q4 10   36.582464-119.660267 115 00672
K0Q4 28   36.579536-119.653689 295 00672
K0Q5 12   40.031483-124.078025 139 01038
K0Q5 30   40.025647-124.071522 319 01038
K0Q9 08   38.258041-122.438736 096 00756
K0Q9 26   38.257332-122.430115 276 00756
K0R0 05   31.293378 -89.818589 054 01359
K0R0 23   31.300628 -89.807075 234 01359
K0R1 18   31.023025 -87.446778 180 01524
K0R1 36   31.009275 -87.446733 360 01524
K0R2 18   38.405442 -93.332100 182 00893
K0R2 36   38.398964 -93.332428 362 00893
K0R4 14   31.566094 -91.509986 144 01128
K0R4 32   31.557897 -91.502950 324 01128
K0R5 09   31.963631 -92.665108 089 00915
K0R5 27   31.963717 -92.655428 269 00915
K0R6 02   33.517022 -92.462725 023 01319
K0R6 20   33.528183 -92.457842 203 01319
K0R7 18   31.997150 -93.307597 180 01525
K0R7 36   31.983400 -93.307625 360 01525
K0S0 05   46.974903-118.592972 069 00974
K0S0 23   46.978783-118.581489 249 00974
K0S1 17   47.853114-113.418906 165 00863
K0S1 35   47.845617-113.415933 345 00863
K0S5 15   46.240612-116.243637 168 00732
K0S5 33   46.234173-116.241653 348 00732
K0S7 15   48.964314-119.413919 166 01224
K0S7 33   48.953614-119.410003 346 01224
K0S9 09   48.054775-122.816592 104 00914
K0S9 27   48.052833-122.804669 284 00914
K0T3 12   37.315053 -89.998486 122 00792
K0T3 30   37.311275 -89.990900 302 00792
K0U0 16   44.647567-115.534256 174 01219
K0U0 34   44.636661-115.532544 354 01219
K0U1 02   44.138996-115.317543 037 00869
K0U1 20   44.145237-115.310982 217 00869
K0U2 13   43.806931-113.837239 140 01433
K0U2 31   43.797022-113.825844 320 01433
K0U3 04   44.744633-114.921483 047 00655
K0U3 22   44.744633-114.921483 227 00655
K0U7 05   43.323502-113.592651 066 00762
K0U7 23   43.326294-113.584045 246 00762
K0U8 09   44.612183-113.905006 107 01509
K0U8 27   44.608215-113.886772 287 01509
K0U9 08   44.461489-116.763517 093 00876
K0U9 26   44.461047-116.752519 273 00876
K0V3 05   40.515436 -98.947069 057 00389
K0V3 16   40.519650 -98.947475 166 01189
K0V3 23   40.517236 -98.943136 237 00389
K0V3 34   40.509244 -98.944186 346 01189
K0V4 06   37.138606 -79.021603 053 01158
K0V4 24   37.144856 -79.011169 233 01158
K0V7 05   36.712467-110.239500 066 02164
K0V7 23   36.720436-110.217397 246 02164
K0VG 07   36.650658 -83.225236 060 01525
K0VG 25   36.657511 -83.210456 240 01525
K0W3 01   39.564094 -76.203425 359 00610
K0W3 10   39.566372 -76.204817 092 00610
K0W3 14   39.568919 -76.205058 129 00488
K0W3 19   39.569022 -76.203572 179 00610
K0W3 28   39.566156 -76.198083 272 00610
K0W3 32   39.566497 -76.200325 309 00488
K0Y6 18   43.421242 -93.508102 184 01030
K0Y6 36   43.411995 -93.508987 364 01030
K10C 09   42.401750 -88.381372 088 00854
K10C 18   42.406556 -88.373844 178 00653
K10C 27   42.402000 -88.371006 268 00854
K10C 36   42.401675 -88.373603 358 00653
K10D 09   44.950268 -94.073196 094 00990
K10D 27   44.949650 -94.060638 274 00990
K10F 18   33.020064 -98.625981 181 01097
K10F 36   33.010169 -98.626203 361 01097
K10G 09   40.536369 -81.963844 087 01341
K10G 27   40.537033 -81.948039 267 01341
K10U 05   41.950475-116.189600 061 01433
K10U 23   41.956786-116.174531 241 01433
K11A 09   31.884033 -85.492350 097 01527
K11A 27   31.882528 -85.477211 277 01527
K11N 17   41.572722 -73.464483 153 00884
K11N 35   41.565633 -73.459664 333 00884
K11R 16   30.227833 -96.375836 171 01830
K11R 34   30.211517 -96.372969 351 01830
K11S 08   48.266414-124.316381 101 00913
K11S 26   48.265372-124.307914 281 00913
K11V 08   40.330605-104.616699 091 01219
K11V 14   40.335697-104.614594 151 00732
K11V 26   40.330414-104.602310 271 01219
K11V 32   40.330540-104.610840 331 00732
K12A 18   35.181833 -92.334961 181 00955
K12A 36   35.173225 -92.335172 361 00955
K12D 08   47.817928 -92.292978 082 01036
K12D 26   47.818383 -92.279156 262 01036
K12G 03   40.872161 -82.699806 025 00576
K12G 18   40.876219 -82.696889 179 00967
K12G 21   40.876858 -82.696906 205 00576
K12G 36   40.867511 -82.696719 359 00967
K12J 06   31.049975 -87.075783 063 01565
K12J 12   31.051589 -87.072939 120 01524
K12J 24   31.056408 -87.061186 243 01565
K12J 30   31.044742 -87.059092 300 01524
K12K 14   40.050514 -98.063892 145 01311
K12K 18   40.050992 -98.062822 188 00914
K12K 32   40.040847 -98.055078 325 01311
K12K 36   40.042897 -98.064767 008 00914
K12N 03   41.006089 -74.739342 021 00604
K12N 21   41.011153 -74.736728 201 00604
K12S 14   44.834175-119.431256 157 00641
K12S 32   44.828858-119.428097 337 00641
K12V 07   38.438675 -82.205503 059 00961
K12V 25   38.443100 -82.196039 239 00961
K12Y 13   44.443800 -93.919903 135 00914
K12Y 31   44.437975 -93.911792 315 00914
K13C 10   43.452144 -85.271214 089 01066
K13C 28   43.452339 -85.258039 269 01066
K13K 08   37.853036 -96.296708 088 00654
K13K 18   37.855397 -96.290322 191 01068
K13K 26   37.853289 -96.289283 268 00654
K13K 36   37.845939 -96.292550 011 01068
K13N 06   40.963994 -74.783842 038 00586
K13N 24   40.968131 -74.779508 218 00586
K13Q 06   34.001944-108.687889 071 01585
K13Q 24   34.006644-108.671681 251 01585
K13W 16   48.259336-122.436181 180 00533
K13W 34   48.254536-122.436206 360 00533
K13Y 09   48.416817 -93.592461 093 00914
K13Y 27   48.416389 -93.580086 273 00914
K14A 14   35.616642 -80.902642 137 00959
K14A 32   35.610728 -80.895794 317 00959
K14G 09   41.334225 -83.166953 090 01261
K14G 18   41.334106 -83.163586 175 00682
K14G 27   41.334172 -83.152350 270 01261
K14G 36   41.327964 -83.163731 355 00682
K14J 01   31.405992 -86.091653 015 00930
K14J 19   31.414075 -86.089058 195 00930
K14M 08   33.182481 -90.835400 090 00914
K14M 26   33.182550 -90.825589 270 00914
K14N 08   40.843531 -75.637478 065 00615
K14N 26   40.845192 -75.632803 245 00615
K14S 12   46.899264-124.103925 137 00707
K14S 30   46.894639-124.097567 317 00707
K14Y 16   45.902247 -94.875314 166 00915
K14Y 34   45.894272 -94.872417 346 00915
K15A 03   30.906964 -87.998294 038 00610
K15A 21   30.911297 -87.994369 218 00610
K15F 18   33.195581 -99.717206 188 01042
K15F 36   33.186831 -99.718633 008 01042
K15G 03   41.025414 -81.800169 023 00735
K15G 21   41.031356 -81.796761 203 00735
K15J 05   31.130719 -83.460872 047 01524
K15J 15   31.142447 -83.454931 145 01219
K15J 23   31.140036 -83.449117 227 01524
K15J 33   31.135592 -83.449322 325 01219
K15M 18   34.778822 -88.165681 184 01220
K15M 36   34.767853 -88.166508 004 01220
K15N 12   39.118500 -75.587675 115 00620
K15N 18   39.123383 -75.584778 169 00866
K15N 30   39.116144 -75.581169 295 00620
K15N 36   39.115730 -75.582855 349 00866
K16D 13   46.614622 -95.612331 130 01250
K16D 31   46.607347 -95.599886 310 01250
K16G 06   41.091019 -83.218550 056 01219
K16G 24   41.097081 -83.206456 236 01219
K16J 13   31.747419 -84.424692 132 01374
K16J 31   31.739156 -84.413892 312 01374
K16S 03   42.994958-123.319061 050 00792
K16S 21   42.999561-123.311633 230 00792
K16W 07   46.583983-118.010342 091 01036
K16W 25   46.583883-117.996817 271 01036
K17A 10   36.327778 -93.621944 101 00914
K17A 28   36.327778 -93.621944 281 00914
K17G 04   40.777700 -82.978231 036 01187
K17G 09   40.781511 -82.980136 086 00885
K17G 22   40.785758 -82.970597 216 01187
K17G 27   40.782033 -82.969681 266 00885
K17J 01   30.999844 -84.877969 002 01579
K17J 19   31.014075 -84.877258 182 01579
K17K 04   36.770547-102.515897 049 01284
K17K 22   36.778058-102.504969 229 01284
K17M 18   31.867042 -89.800681 179 00947
K17M 36   31.858497 -89.800561 359 00947
K17N 09   39.704153 -75.038975 080 01067
